Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2020,2428,State Cable TV,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,20000,20000,26484
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,5500,5500,6025
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,1000,1000,640
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511060,Postage,Supplies,Expenditures,3500,3500,3733
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,24497,24497,21239
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511110,Fuel,Supplies,Expenditures,1770,1770,2056
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,300,300,3315
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511120,Clothing,Supplies,Expenditures,200,200,36281
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511125,Food Supplies,Supplies,Expenditures,3500,3500,28
2020,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,99000,99000,41764
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511015,Cleaning & Sanitary,Supplies,Expenditures,2000,12000,1500
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511020,Construction Materials,Supplies,Expenditures,39000,39000,52276
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511025,Electrical Hardware,Supplies,Expenditures,65519,202500,26552
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511030,Mechanical Hardware,Supplies,Expenditures,10000,65000,7400
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,5000,5000,2800
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,23000,53000,12403
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,1000,1000,1683
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511060,Postage,Supplies,Expenditures,7100,7100,5934
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,86000,36000,45514
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511110,Fuel,Supplies,Expenditures,52166,52166,64152
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,7000,7000,14698
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511120,Clothing,Supplies,Expenditures,51000,51000,65472
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511125,Food Supplies,Supplies,Expenditures,5500,5500,6343
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,7200,12200,1972
2020,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,58000,18000,31796
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,1900,1900,10093
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511020,Construction Materials,Supplies,Expenditures,1500,1500,277
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,8000,8000,9748
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511030,Mechanical Hardware,Supplies,Expenditures,3500,3500,233
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,23000,23000,10779
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,2000,2000,1104
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,1000,1000,219
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,1300,1300,958
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,28100,28100,18194
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,4800,4800,7597
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511110,Fuel,Supplies,Expenditures,7100,7100,5946
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,1000,1000,70
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,5400,5400,3198
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,7000,7000,35
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511140,Landscaping & Gardening Supplies,Supplies,Expenditures,100,100,88
2020,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,6400,6400,9134
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511010,"Chemical, Gases & Special Fluids",Supplies,Expenditures,50100,50100,25467
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,67500,67500,101370
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511020,Construction Materials,Supplies,Expenditures,8082700,8166600,8437374
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,1756200,1756200,1741835
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511030,Mechanical Hardware,Supplies,Expenditures,81100,81100,263593
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511040,Audiovisual Supplies,Supplies,Expenditures,100,100,682
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,33800,33800,1238
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,6400,6400,1904
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,3300,3300,7404
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,123700,123700,62862
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,35200,35200,36671
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,3900,3900,2715
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511095,Small Technical & Scientific Equipment,Supplies,Expenditures,55000,55000,10644
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511110,Fuel,Supplies,Expenditures,964400,964400,839925
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,79000,79000,82565
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,254100,264100,255182
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,11700,11700,17785
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511140,Landscaping & Gardening Supplies,Supplies,Expenditures,8700,8700,4982
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,112600,112600,68892
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,90100,125100,103310
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511160,Protective Gear,Supplies,Expenditures,14800,19800,1663
2020,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511165,Fire Fighting Equipment,Supplies,Expenditures,1200,1200,3096
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,6400,6400,13234
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511020,Construction Materials,Supplies,Expenditures,200,200,-3311
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,1300,1300,1725
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511040,Audiovisual Supplies,Supplies,Expenditures,4200,4200,4125
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,50800,50800,13112
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,25300,25300,21106
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,80600,80600,16877
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,53000,53000,77206
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,60100,60100,43929
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,600,600,2817
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511110,Fuel,Supplies,Expenditures,596100,596100,450772
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,84400,84400,39045
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,2300,2300,4079
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,8400,8400,7589
2020,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,10000,10000,11711
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511010,"Chemical, Gases & Special Fluids",Supplies,Expenditures,133800,133800,120056
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,33100,33100,34970
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511020,Construction Materials,Supplies,Expenditures,567500,567500,181192
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,7600,7600,5640
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511030,Mechanical Hardware,Supplies,Expenditures,5500,5500,8639
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511040,Audiovisual Supplies,Supplies,Expenditures,300,300,200
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,1600,1600,2949
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,3500,3500,2327
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,1300,1300,2611
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,500,500,955
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,9200,9200,5982
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,8000,8000,7016
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511095,Small Technical & Scientific Equipment,Supplies,Expenditures,7400,7400,5071
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511110,Fuel,Supplies,Expenditures,680300,717300,508068
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,22100,22100,18200
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,160800,123800,128951
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,4400,4400,6020
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511140,Landscaping & Gardening Supplies,Supplies,Expenditures,16400,16400,5824
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,54400,54400,37506
2020,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,103200,103200,12288
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,4179594,4179594,3392758
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,7000,7000,1891
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500090,Premium Pay - Civilian,Personnel Services,Expenditures,11093,11093,11790
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,1808,1808,438
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,347647,347647,282205
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,873217,873217,713756
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,321047,321047,251460
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,578507,578507,440580
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,1997,1997,1566
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,44995,44995,64784
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,5518,5518,4564
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,19149,19149,13684
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,23600,23600,1699
2020,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,504030,Unemployment Claims - Administration,Personnel Services,Expenditures,12011,12011,26968
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,158408,156381,127093
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,13177,13008,10571
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,33095,32671,26731
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,20320,3300,20620
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,12117,11963,10892
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,15495,16913,13562
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,74,74,63
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,170,170,155
2020,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,590,590,459
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,479643,479643,461811
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,39895,39895,38413
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,100208,100208,96972
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,36692,36692,35507
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,55363,55363,41901
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,228,228,215
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,8000,8000,8848
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,425,425,413
2020,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,1475,1475,1239
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,5395627,5395627,4846679
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,1808,1808,907
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,448798,448798,403161
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,1127273,1127273,1017954
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,104000,104000,64330
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,394244,394244,347124
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,489916,489916,428072
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,2585,2585,2289
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,51810,51810,92396
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,4420,4420,4092
2020,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,15340,15340,12274
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,18504170,18496699,17813548
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500060,Overtime - Civilian,Personnel Services,Expenditures,2733332,2733334,2702306
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500090,Premium Pay - Civilian,Personnel Services,Expenditures,128632,139113,124454
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500210,Pay for Performance-Municipal,Personnel Services,Expenditures,24999,24999,25000
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,501070,Pension - Civilian,Personnel Services,Expenditures,1539548,1539062,1482930
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,3913631,3866228,3743262
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,501120,Termination Pay - Civilian,Personnel Services,Expenditures,242200,242200,184270
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,502010,FICA - Civilian,Personnel Services,Expenditures,1635435,1631701,1494608
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,3908431,4045366,3445889
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,8549,8797,8463
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,533301,357833,480820
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,30061,32596,29822
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,119591,113091,138678
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,103065,161121,208163
2020,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,504030,Unemployment Claims - Administration,Personnel Services,Expenditures,4535,9017,32778
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,1650127,1650127,1268267
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,500060,Overtime - Civilian,Personnel Services,Expenditures,20000,20000,123
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,501070,Pension - Civilian,Personnel Services,Expenditures,137254,137254,105499
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,344759,344759,266323
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,502010,FICA - Civilian,Personnel Services,Expenditures,127765,127765,88582
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,398928,408928,295417
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,784,784,611
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,22110,22110,34172
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,2635,2635,2118
2020,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,9145,9145,6409
