Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2022,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,40000,40000,36608
2022,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511095,Small Technical & Scientific Equipment,Supplies,Expenditures,5000,5000,5618
2022,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511100,Veterinary & Animal Supplies,Supplies,Expenditures,883166,1000000,745831
2022,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511120,Clothing,Supplies,Expenditures,50728,50728,35055
2022,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511125,Food Supplies,Supplies,Expenditures,3000,3000,1872
2022,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,10600,10600,13551
2022,2427,BARC Special Revenue,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,42885,42885,31035
2022,2428,State Cable TV,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511040,Audiovisual Supplies,Supplies,Expenditures,5500,5500,3757
2022,2428,State Cable TV,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,2000,2000,520
2022,2428,State Cable TV,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,2750,4200,732
2022,2428,State Cable TV,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,16000,10000,16069
2022,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,9000,9000,10007
2022,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,1000,1000,1153
2022,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511060,Postage,Supplies,Expenditures,0,2000,60
2022,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,29497,29497,82505
2022,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511120,Clothing,Supplies,Expenditures,200,200,3766
2022,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511125,Food Supplies,Supplies,Expenditures,1500,1500,10603
2022,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,90000,90000,38700
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511015,Cleaning & Sanitary,Supplies,Expenditures,10000,10000,1789
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511020,Construction Materials,Supplies,Expenditures,39000,39000,82025
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511025,Electrical Hardware,Supplies,Expenditures,137500,137500,30407
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511030,Mechanical Hardware,Supplies,Expenditures,47000,47000,34704
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,4500,4500,3483
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,52000,52000,597
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,1000,1000,4421
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511060,Postage,Supplies,Expenditures,0,7000,-82
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,36500,36500,65239
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,10000,10000,15783
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511120,Clothing,Supplies,Expenditures,51000,51000,51292
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511125,Food Supplies,Supplies,Expenditures,6000,6000,7196
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,9000,9000,9577
2022,8700,ParkHouston SRF,Special Revenue Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,21500,21500,45812
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511010,"Chemical, Gases & Special Fluids",Supplies,Expenditures,50100,50100,25015
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,67600,67600,90600
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511020,Construction Materials,Supplies,Expenditures,9875784,9621600,8257362
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,1760900,1760900,1167289
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511030,Mechanical Hardware,Supplies,Expenditures,131100,131100,225216
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,34100,34100,5666
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,6500,6500,10314
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,3600,3600,273
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,35900,35900,33493
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,4700,4700,10646
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511095,Small Technical & Scientific Equipment,Supplies,Expenditures,54500,54500,51086
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,79900,79900,73597
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,241900,241900,177284
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,14700,14700,16413
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511140,Landscaping & Gardening Supplies,Supplies,Expenditures,8700,8700,5178
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,131300,131300,130100
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,134900,134900,47399
2022,2312,DDSRF - Metro ET AL,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511160,Protective Gear,Supplies,Expenditures,9100,9100,1586
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,1900,1900,1097
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511020,Construction Materials,Supplies,Expenditures,1500,1500,3186
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,8000,8000,13946
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511030,Mechanical Hardware,Supplies,Expenditures,3500,3500,2882
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,23000,23000,9162
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,2000,2000,1911
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,1000,1000,368
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,0,1300,7
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,28100,28100,16219
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,4800,4800,1991
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,1000,1000,136
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,5400,5400,635
2022,2402,Houston Transtar,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,11400,11400,3623
2022,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,300,300,599
2022,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,75300,75400,73342
2022,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,400,400,449
2022,2310,DDSRF-Drainage Charge,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,200,200,278
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511010,"Chemical, Gases & Special Fluids",Supplies,Expenditures,1000,1000,2825
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,10700,10700,12792
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,1400,1400,1582
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511040,Audiovisual Supplies,Supplies,Expenditures,6100,6100,11396
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,118200,118200,36632
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,20600,20600,19205
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,27900,27900,31800
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,0,79500,628
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,42700,42700,31781
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,2200,2200,6676
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,126200,126200,59793
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,5400,5400,6735
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511140,Landscaping & Gardening Supplies,Supplies,Expenditures,1000,1000,512
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,4200,4200,2215
2022,2301,Building Inspection,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,17500,17500,20838
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511010,"Chemical, Gases & Special Fluids",Supplies,Expenditures,135000,135000,93828
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511015,Cleaning & Sanitary,Supplies,Expenditures,57200,57200,27082
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511020,Construction Materials,Supplies,Expenditures,550000,550000,156246
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,7600,7600,7336
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511030,Mechanical Hardware,Supplies,Expenditures,10700,10700,13381
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511035,Meters Hydrants & Plumb,Supplies,Expenditures,2500,2500,1286
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,1600,1600,928
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511050,Paper & Printing Supplies,Supplies,Expenditures,3700,3700,4004
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511055,Publications & Printed Materials,Supplies,Expenditures,1300,1300,1960
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,12200,12200,18680
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511090,Medical & Surgical Supplies,Supplies,Expenditures,7400,7400,5836
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511095,Small Technical & Scientific Equipment,Supplies,Expenditures,8600,8600,5484
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,22100,22100,6648
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511120,Clothing,Supplies,Expenditures,152100,152100,94003
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511125,Food Supplies,Supplies,Expenditures,5800,5800,6544
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511140,Landscaping & Gardening Supplies,Supplies,Expenditures,16400,16400,1558
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511145,Small Tools & Minor Equipment,Supplies,Expenditures,88700,88700,46549
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,102500,102500,28515
2022,2302,Stormwater Fund,Special Revenue Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,511160,Protective Gear,Supplies,Expenditures,15600,15600,84
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,4048451,4048451,3396304
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,1602,1602,4481
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500090,Premium Pay - Civilian,Personnel Services,Expenditures,12150,12150,11205
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,904,904,757
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,340422,340422,285603
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,879855,879855,709440
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,310833,310833,255774
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,557679,557679,480780
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,1928,1928,1622
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,57741,57741,88200
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,2700,2700,2499
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,17700,17700,14735
2022,1011,WorkersCompensation,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,82011,82011,54967
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,152954,152954,143081
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,12857,12857,12031
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,33175,33175,29875
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,11701,11701,10759
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,14792,14792,16148
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,66,66,67
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,12130,12130,7708
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,90,90,97
2022,1011,WorkersCompensation,Service Chargeback Funds,9000,Legal Department,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,590,590,591
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,573338,573338,493885
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,48213,48213,42153
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,124604,124604,100721
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,43860,43860,37059
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,38110,38110,53275
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,273,273,221
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,10152,10152,23041
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,270,270,233
2022,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,1770,1770,1428
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,5726200,5542200,5587316
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,1808,1808,1807
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,483059,466059,469905
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,1246954,1204954,1166171
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,104000,104000,3779
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,440244,408244,402832
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,532644,532644,514751
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,2649,2649,2612
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,103362,103362,60988
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,2384,2384,2588
2022,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,15634,15634,15794
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,19386549,19386549,17763236
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500060,Overtime - Civilian,Personnel Services,Expenditures,2657322,2657322,2544137
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500090,Premium Pay - Civilian,Personnel Services,Expenditures,118305,118305,127263
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,500210,Pay for Performance-Municipal,Personnel Services,Expenditures,117000,117000,89250
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,501070,Pension - Civilian,Personnel Services,Expenditures,1630490,1630490,1489444
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,4217559,4217559,3697790
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,501120,Termination Pay - Civilian,Personnel Services,Expenditures,242200,242200,317570
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,502010,FICA - Civilian,Personnel Services,Expenditures,1693660,1693660,1487481
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,4378808,4378808,3797418
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,9194,9194,8500
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,548092,548092,506468
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,17310,17310,17220
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,113477,113477,103884
2022,1005,Fleet Management,Service Chargeback Funds,6700,Fleet Management Department,Revolving Funds,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,161121,161121,138224
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,3803249,3803249,3277890
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,501070,Pension - Civilian,Personnel Services,Expenditures,319816,319816,275097
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,826719,826719,682423
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,32000,32000,14171
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,502010,FICA - Civilian,Personnel Services,Expenditures,291102,291102,242347
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,484189,484189,363529
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,1815,1815,1537
2022,1001,Project Cost Recovry,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,40500,40500,43378
